,Ticker,CompanyName,Sector,SubIndustry,HQLocation,DateFirstAdded,CIK,FoundedYear,QuoteURL,WikiPage,HQLocationWikiPage,SectorId,Sector,IndustryGroupId,IndustryGroup,IndustryId,Industry,SubIndustryId,SubIndustry,SubIndustryDescription
176,EFX,Equifax,Industrials,Research & Consulting Services,"Atlanta, Georgia",1997-06-19,0000033185,1899,https://www.nyse.com/quote/XNYS:EFX,/wiki/Equifax,"/wiki/Atlanta,_Georgia",20,Materials,2020,Commercial  & Professional Services,202020,Professional Services,20202020,Research & Consulting Services,"Companies primarily providing research and consulting services to businesses and governments not classified elsewhere.  Includes companies involved in management consulting services, architectural design, business information or scientific research, marketing, and testing & certification services. Excludes companies providing information technology consulting services classified in the IT Consulting & Other Services Sub-Industry."
177,EQIX,Equinix,Real Estate,Data Center REITs,"Redwood City, California",2015-03-20,0001101239,1998,https://www.nasdaq.com/market-activity/stocks/eqix,/wiki/Equinix,"/wiki/Redwood_City,_California",60,Real Estate,6010,Equity Real Estate Investment Trusts (REITs),601080,Specialized REITs,60108050,Data Center REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of data center properties."
178,EQR,Equity Residential,Real Estate,Multi-Family Residential REITs,"Chicago, Illinois",2001-12-03,0000906107,1969,https://www.nyse.com/quote/XNYS:EQR,/wiki/Equity_Residential,"/wiki/Chicago,_Illinois",60,Real Estate,6010,Equity Real Estate Investment Trusts (REITs),601060,Residential REITs,60106010,Multi-Family Residential REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of apartments and other multi-family housing including student housing."
179,ESS,Essex Property Trust,Real Estate,Multi-Family Residential REITs,"San Mateo, California",2014-04-02,0000920522,1971,https://www.nyse.com/quote/XNYS:ESS,/wiki/Essex_Property_Trust,"/wiki/San_Mateo,_California",60,Real Estate,6010,Equity Real Estate Investment Trusts (REITs),601060,Residential REITs,60106010,Multi-Family Residential REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of apartments and other multi-family housing including student housing."
180,EL,Estée Lauder Companies (The),Consumer Staples,Personal Care Products,"New York City, New York",2006-01-05,0001001250,1946,https://www.nyse.com/quote/XNYS:EL,/wiki/The_Est%C3%A9e_Lauder_Companies,"/wiki/New_York_City,_New_York",30,Consumer Staples,3030,Household & Personal Products,303020,Personal Care Products,30302010,Personal Care Products,"Manufacturers of personal and beauty care products, including cosmetics and perfumes."
181,ETSY,Etsy,Consumer Discretionary,Broadline Retail,"New York City, New York",2020-09-21,0001370637,2005,https://www.nasdaq.com/market-activity/stocks/etsy,/wiki/Etsy,"/wiki/New_York_City,_New_York",25,Consumer Discretionary,2550,Consumer Discretionary Distribution & Retail ,255030,Broadline Retail,25503030,Broadline Retail,"Retailers offering a wide range of consumer discretionary merchandise. This Sub-Industry includes general and discount merchandise retailers, department stores and on-line retailers and marketplaces selling mostly consumer discretionary merchandise."
182,EG,Everest Re,Financials,Reinsurance,"Hamilton, Bermuda",2017-06-19,0001095073,1973,https://www.nyse.com/quote/XNYS:EG,/wiki/Everest_Re,"/wiki/Hamilton,_Bermuda",40,Financials,4030,Insurance,403010,Insurance,40301050,Reinsurance,Companies providing primarily reinsurance.
183,EVRG,Evergy,Utilities,Electric Utilities,"Kansas City, Missouri",2018-06-05,0001711269,1909,https://www.nyse.com/quote/XNYS:EVRG,/wiki/Evergy,"/wiki/Kansas_City,_Missouri",55,Utilities,5510,Utilities,551010,Electric Utilities,55101010,Electric Utilities,Companies that produce or distribute electricity. Includes both nuclear and non-nuclear facilities.
184,ES,Eversource,Utilities,Electric Utilities,"Hartford, Connecticut",2009-07-24,0000072741,1966,https://www.nyse.com/quote/XNYS:ES,/wiki/Eversource,"/wiki/Hartford,_Connecticut",55,Utilities,5510,Utilities,551010,Electric Utilities,55101010,Electric Utilities,Companies that produce or distribute electricity. Includes both nuclear and non-nuclear facilities.
185,EXC,Exelon,Utilities,Electric Utilities,"Chicago, Illinois",1957-03-04,0001109357,2000,https://www.nasdaq.com/market-activity/stocks/exc,/wiki/Exelon,"/wiki/Chicago,_Illinois",55,Utilities,5510,Utilities,551010,Electric Utilities,55101010,Electric Utilities,Companies that produce or distribute electricity. Includes both nuclear and non-nuclear facilities.
186,EXPE,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Seattle, Washington",2007-10-02,0001324424,1996,https://www.nasdaq.com/market-activity/stocks/expe,/wiki/Expedia_Group,"/wiki/Seattle,_Washington",25,Consumer Discretionary,2530,Consumer Services,253010,"Hotels, Restaurants & Leisure",25301020,"Hotels, Resorts & Cruise Lines","Owners and operators of hotels, resorts and cruise-ships. Includes travel agencies, tour operators and related services not classified elsewhere . Excludes casino-hotels classified in the Casinos & Gaming Sub-Industry."
187,EXPD,Expeditors International,Industrials,Air Freight & Logistics,"Seattle, Washington",2007-10-10,0000746515,1979,https://www.nasdaq.com/market-activity/stocks/expd,/wiki/Expeditors_International,"/wiki/Seattle,_Washington",20,Materials,2030,Transportation,203010,Air Freight & Logistics,20301010,Air Freight & Logistics,"Companies providing air freight transportation, courier and logistics services, including package and mail delivery and customs agents. Excludes those companies classified in the Passenger Airlines, Marine Transportation, Cargo Ground Transportation and Passenger Ground Transportation Sub-Industries."
188,EXR,Extra Space Storage,Real Estate,Self-Storage REITs,"Salt Lake City, Utah",2016-01-19,0001289490,1977,https://www.nyse.com/quote/XNYS:EXR,/wiki/Extra_Space_Storage,"/wiki/Salt_Lake_City,_Utah",60,Real Estate,6010,Equity Real Estate Investment Trusts (REITs),601080,Specialized REITs,60108020,Self-Storage REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of self storage properties."
189,XOM,ExxonMobil,Energy,Integrated Oil & Gas,"Irving, Texas",1957-03-04,0000034088,1999,https://www.nyse.com/quote/XNYS:XOM,/wiki/ExxonMobil,"/wiki/Irving,_Texas",10,Energy,1010,Energy,101020,"Oil, Gas & Consumable Fuels",10102010,Integrated Oil & Gas,"Integrated oil companies engaged in the exploration & production of oil and gas, as well as at least one other significant activity in either refining, marketing and transportation, or chemicals."
190,FFIV,"F5, Inc.",Information Technology,Communications Equipment,"Seattle, Washington",2010-12-20,0001048695,1996,https://www.nasdaq.com/market-activity/stocks/ffiv,"/wiki/F5,_Inc.","/wiki/Seattle,_Washington",45,Information Technology,4520,Technology Hardware & Equipment,452010,Communications Equipment,45201020,Communications Equipment,"Manufacturers of communication equipment and products, including LANs, WANs, routers, telephones, switchboards and exchanges. Excludes cellular phone manufacturers classified in the Technology Hardware, Storage & Peripherals Sub-Industry."
191,FDS,FactSet,Financials,Financial Exchanges & Data,"Norwalk, Connecticut",2021-12-20,0001013237,1978,https://www.nyse.com/quote/XNYS:FDS,/wiki/FactSet,"/wiki/Norwalk,_Connecticut",40,Financials,4020,Financial Services ,402030,Capital Markets,40203040,Financial Exchanges & Data,"Financial exchanges for securities, commodities, derivatives and other financial instruments, and providers of financial decision support tools and products including ratings agencies."
192,FICO,Fair Isaac,Information Technology,Application Software,"Bozeman, Montana",2023-03-20,0000814547,1956,https://www.nyse.com/quote/XNYS:FICO,/wiki/FICO,"/wiki/Bozeman,_Montana",45,Information Technology,4510,Software & Services,451030,Software,45103010,Application Software,"Companies engaged in developing and producing software designed for specialized applications for the business or consumer market. Includes enterprise and technical software, as well as cloud-based software. Excludes companies classified in the Interactive Home Entertainment Sub-Industry. Also excludes companies producing systems or database management software classified in the Systems Software Sub-Industry."
193,FAST,Fastenal,Industrials,Trading Companies & Distributors,"Winona, Minnesota",2008-09-15,0000815556,1967,https://www.nasdaq.com/market-activity/stocks/fast,/wiki/Fastenal,"/wiki/Winona,_Minnesota",20,Materials,1510,Materials,201070,Trading Companies & Distributors,20107010,Trading Companies & Distributors,Trading companies and other distributors of industrial equipment and products.
194,FRT,Federal Realty,Real Estate,Retail REITs,"Rockville, Maryland",2016-02-01,0000034903,1962,https://www.nyse.com/quote/XNYS:FRT,/wiki/Federal_Realty,"/wiki/Rockville,_Maryland",60,Real Estate,6010,Equity Real Estate Investment Trusts (REITs),601070,Retail REITs,60107010,Retail REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of shopping malls, outlet malls, neighborhood and community shopping centers."
195,FDX,FedEx,Industrials,Air Freight & Logistics,"Memphis, Tennessee",1980-12-31,0001048911,1971,https://www.nyse.com/quote/XNYS:FDX,/wiki/FedEx,"/wiki/Memphis,_Tennessee",20,Materials,2030,Transportation,203010,Air Freight & Logistics,20301010,Air Freight & Logistics,"Companies providing air freight transportation, courier and logistics services, including package and mail delivery and customs agents. Excludes those companies classified in the Passenger Airlines, Marine Transportation, Cargo Ground Transportation and Passenger Ground Transportation Sub-Industries."
196,FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,"Jacksonville, Florida",2006-11-10,0001136893,1968,https://www.nyse.com/quote/XNYS:FIS,/wiki/FIS_(company),"/wiki/Jacksonville,_Florida",40,Financials,4020,Financial Services ,402010, Financial Services,40201060,Transaction & Payment Processing Services,"Providers of transaction & payment processing services and related payment services including digital/mobile payment processors, payment service providers & gateways, and digital wallet providers."
197,FITB,Fifth Third Bank,Financials,Diversified Banks,"Cincinnati, Ohio",1996-03-29,0000035527,1858,https://www.nasdaq.com/market-activity/stocks/fitb,/wiki/Fifth_Third_Bank,"/wiki/Cincinnati,_Ohio",40,Financials,4010,Banks,401010,Banks,40101010,Diversified Banks,"Large, geographically diverse banks with a national footprint whose revenues are derived primarily from conventional banking operations, have significant business activity in retail banking and small and medium corporate lending, and provide a diverse range of financial services. Excludes banks classified in the Regional Banks and Commercial & Residential Mortgage Finance Sub-Industries. Also excludes investment banks classified in the Investment Banking & Brokerage Sub-Industry."
198,FSLR,First Solar,Information Technology,Semiconductors,"Tempe, Arizona",2022-12-19,0001274494,1999,https://www.nasdaq.com/market-activity/stocks/fslr,/wiki/First_Solar,"/wiki/Tempe,_Arizona",45,Information Technology,4530,Semiconductors & Semiconductor Equipment,453010,Semiconductors & Semiconductor Equipment,45301020,Semiconductors,"Manufacturers of semiconductors and related products, including manufacturers of solar modules and cells."
199,FE,FirstEnergy,Utilities,Electric Utilities,"Akron, Ohio",1997-11-28,0001031296,1997,https://www.nyse.com/quote/XNYS:FE,/wiki/FirstEnergy,"/wiki/Akron,_Ohio",55,Utilities,5510,Utilities,551010,Electric Utilities,55101010,Electric Utilities,Companies that produce or distribute electricity. Includes both nuclear and non-nuclear facilities.
200,FI,Fiserv,Financials,Transaction & Payment Processing Services,"Brookfield, Wisconsin",2001-04-02,0000798354,1984,https://www.nyse.com/quote/XNYS:FI,/wiki/Fiserv,"/wiki/Brookfield,_Wisconsin",40,Financials,4020,Financial Services ,402010, Financial Services,40201060,Transaction & Payment Processing Services,"Providers of transaction & payment processing services and related payment services including digital/mobile payment processors, payment service providers & gateways, and digital wallet providers."
201,FMC,FMC Corporation,Materials,Fertilizers & Agricultural Chemicals,"Philadelphia, Pennsylvania",2009-08-19,0000037785,1883,https://www.nyse.com/quote/XNYS:FMC,/wiki/FMC_Corporation,"/wiki/Philadelphia,_Pennsylvania",15,Materials,1510,Materials,151010,Chemicals,15101030,Fertilizers & Agricultural Chemicals,"Producers of fertilizers, pesticides, potash or other agriculture-related chemicals not classified elsewhere."
202,F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,"Dearborn, Michigan",1957-03-04,0000037996,1903,https://www.nyse.com/quote/XNYS:F,/wiki/Ford_Motor_Company,"/wiki/Dearborn,_Michigan",25,Consumer Discretionary,2510,Automobiles & Components,251020,Automobiles,25102010,Automobile Manufacturers,Companies that produce mainly passenger automobiles and light trucks. Excludes companies producing mainly motorcycles and three-wheelers classified in the Motorcycle Manufacturers Sub-Industry and heavy duty trucks classified in the Construction Machinery & Heavy Transportation Equipment Sub-Industry.
